vehicle_no,energytypegroup_x,model_name,brand_name
123122,Benzin,ZOE,Renault
123123,Benzin,ZOE,Renault
123124,Benzin,ZOE,Renault
123125,Benzin,ZOE,Renault
123126,Benzin,ZOE,Renault
123127,Benzin,ZOE,Renault
123128,Benzin,ZOE,Renault
123129,Benzin,ZOE,Renault
123130,Benzin,ZOE,Renault
123131,Benzin,ZOE,Renault
123132,Benzin,ZOE,Renault
123133,Benzin,ZOE,Renault
123134,Benzin,ZOE,Renault
123135,Benzin,ZOE,Renault
123136,Benzin,ZOE,Renault
123137,Benzin,ZOE,Renault
123138,Benzin,ZOE,Renault
123139,Benzin,ZOE,Renault
123140,Benzin,ZOE,Renault
123281,Sonstige,ZOE,Renault
123282,Sonstige,ZOE,Renault
123283,Sonstige,ZOE,Renault
123284,Sonstige,ZOE,Renault
123285,Sonstige,ZOE,Renault
123286,Benzin,ZOE,Renault
123287,Sonstige,ZOE,Renault
123288,Sonstige,ZOE,Renault
123289,Sonstige,ZOE,Renault
123290,Sonstige,ZOE,Renault
123291,Sonstige,ZOE,Renault
123292,Sonstige,ZOE,Renault
123293,Sonstige,ZOE,Renault
123294,Sonstige,ZOE,Renault
123295,Sonstige,ZOE,Renault
123296,Sonstige,ZOE,Renault
123297,Sonstige,ZOE,Renault
123298,Sonstige,ZOE,Renault
123299,Sonstige,ZOE,Renault
123300,Sonstige,ZOE,Renault
123301,Sonstige,ZOE,Renault
123302,Sonstige,ZOE,Renault
123303,Sonstige,ZOE,Renault
123304,Sonstige,ZOE,Renault
123305,Sonstige,ZOE,Renault
123306,Sonstige,ZOE,Renault
123307,Sonstige,ZOE,Renault
123308,Sonstige,ZOE,Renault
123309,Sonstige,ZOE,Renault
123310,Sonstige,ZOE,Renault
123311,Sonstige,ZOE,Renault
123312,Sonstige,ZOE,Renault
123313,Sonstige,ZOE,Renault
123314,Sonstige,ZOE,Renault
123315,Sonstige,ZOE,Renault
123316,Sonstige,ZOE,Renault
123317,Sonstige,ZOE,Renault
123318,Sonstige,ZOE,Renault
123319,Sonstige,ZOE,Renault
123320,Sonstige,ZOE,Renault
123648,Benzin,ZOE,Renault
123659,Benzin,ZOE,Renault
123660,Benzin,ZOE,Renault
123661,Benzin,ZOE,Renault
123663,Benzin,ZOE,Renault
123680,Benzin,ZOE,Renault
123681,Benzin,ZOE,Renault
123682,Benzin,ZOE,Renault
123684,Benzin,ZOE,Renault
123687,Benzin,ZOE,Renault
123688,Benzin,ZOE,Renault
123698,Benzin,ZOE,Renault
123832,Benzin,ZOE,Renault
123833,Benzin,ZOE,Renault
125000,Benzin,ZOE,Renault
125760,Benzin,ZOE,Renault
125761,Benzin,ZOE,Renault
125762,Benzin,ZOE,Renault
125763,Benzin,ZOE,Renault
125764,Benzin,ZOE,Renault
125767,Benzin,ZOE,Renault
125768,Benzin,ZOE,Renault
125769,Benzin,ZOE,Renault
125773,Benzin,ZOE,Renault
125774,Benzin,ZOE,Renault
125903,Benzin,ZOE,Renault
125904,Benzin,ZOE,Renault
125908,Diesel,ZOE,Renault
125909,Benzin,ZOE,Renault
125970,Diesel,ZOE,Renault
125974,Benzin,ZOE,Renault
126277,Sonstige,ZOE,Renault
126278,Sonstige,ZOE,Renault
126279,Sonstige,ZOE,Renault
126280,Sonstige,ZOE,Renault
126281,Sonstige,ZOE,Renault
126282,Sonstige,ZOE,Renault
126283,Sonstige,ZOE,Renault
126284,Sonstige,ZOE,Renault
126285,Sonstige,ZOE,Renault
126286,Sonstige,ZOE,Renault
126287,Sonstige,ZOE,Renault
126288,Sonstige,ZOE,Renault
126289,Sonstige,ZOE,Renault
126290,Sonstige,ZOE,Renault
126291,Sonstige,ZOE,Renault
126295,Benzin,ZOE,Renault
126296,Sonstige,ZOE,Renault
126297,Sonstige,ZOE,Renault
126298,Sonstige,ZOE,Renault
126299,Sonstige,ZOE,Renault
126300,Sonstige,ZOE,Renault
126301,Sonstige,ZOE,Renault
126302,Sonstige,ZOE,Renault
126303,Sonstige,ZOE,Renault
126304,Sonstige,ZOE,Renault
126305,Sonstige,ZOE,Renault
126306,Sonstige,ZOE,Renault
126307,Sonstige,ZOE,Renault
126308,Sonstige,ZOE,Renault
126309,Sonstige,ZOE,Renault
126310,Sonstige,ZOE,Renault
126311,Sonstige,ZOE,Renault
126312,Sonstige,ZOE,Renault
126313,Sonstige,ZOE,Renault
126314,Sonstige,ZOE,Renault
126315,Sonstige,ZOE,Renault
126316,Sonstige,ZOE,Renault
126317,Sonstige,ZOE,Renault
126318,Sonstige,ZOE,Renault
126319,Sonstige,ZOE,Renault
126320,Sonstige,ZOE,Renault
126321,Sonstige,ZOE,Renault
126322,Sonstige,ZOE,Renault
126323,Sonstige,ZOE,Renault
126324,Sonstige,ZOE,Renault
126325,Sonstige,ZOE,Renault
126326,Benzin,ZOE,Renault
126328,Diesel,ZOE,Renault
126400,Benzin,ZOE,Renault
126405,Benzin,ZOE,Renault
126406,Benzin,ZOE,Renault
126407,Benzin,ZOE,Renault
126408,Benzin,ZOE,Renault
126409,Benzin,ZOE,Renault
126410,Benzin,ZOE,Renault
126411,Benzin,ZOE,Renault
126412,Benzin,ZOE,Renault
126413,Benzin,ZOE,Renault
126414,Benzin,ZOE,Renault
126415,Benzin,ZOE,Renault
126416,Benzin,ZOE,Renault
126417,Benzin,ZOE,Renault
126418,Benzin,ZOE,Renault
126419,Benzin,ZOE,Renault
126420,Benzin,ZOE,Renault
126421,Benzin,ZOE,Renault
126422,Benzin,ZOE,Renault
126423,Benzin,ZOE,Renault
126424,Benzin,ZOE,Renault
126425,Benzin,ZOE,Renault
126426,Benzin,ZOE,Renault
126427,Benzin,ZOE,Renault
126428,Benzin,ZOE,Renault
126429,Benzin,ZOE,Renault
126430,Benzin,ZOE,Renault
126431,Benzin,ZOE,Renault
126432,Benzin,ZOE,Renault
126433,Benzin,ZOE,Renault
126434,Benzin,ZOE,Renault
126435,Benzin,ZOE,Renault
126436,Benzin,ZOE,Renault
126437,Benzin,ZOE,Renault
126438,Benzin,ZOE,Renault
126439,Benzin,ZOE,Renault
126440,Benzin,ZOE,Renault
126441,Benzin,ZOE,Renault
126442,Benzin,ZOE,Renault
126443,Benzin,ZOE,Renault
126444,Benzin,ZOE,Renault
126445,Benzin,ZOE,Renault
126446,Benzin,ZOE,Renault
126447,Benzin,ZOE,Renault
126448,Benzin,ZOE,Renault
126449,Benzin,ZOE,Renault
126450,Benzin,ZOE,Renault
126451,Benzin,ZOE,Renault
126452,Benzin,ZOE,Renault
126453,Benzin,ZOE,Renault
126454,Benzin,ZOE,Renault
126455,Benzin,ZOE,Renault
126456,Benzin,ZOE,Renault
126457,Benzin,ZOE,Renault
126458,Benzin,ZOE,Renault
126459,Benzin,ZOE,Renault
126460,Benzin,ZOE,Renault
126461,Benzin,ZOE,Renault
126462,Benzin,ZOE,Renault
126463,Benzin,ZOE,Renault
126464,Benzin,ZOE,Renault
126465,Benzin,ZOE,Renault
126466,Benzin,ZOE,Renault
126467,Benzin,ZOE,Renault
126468,Benzin,ZOE,Renault
126469,Benzin,ZOE,Renault
126470,Benzin,ZOE,Renault
126471,Benzin,ZOE,Renault
126472,Benzin,ZOE,Renault
126473,Benzin,ZOE,Renault
126474,Benzin,ZOE,Renault
126475,Benzin,ZOE,Renault
126476,Benzin,ZOE,Renault
126477,Benzin,ZOE,Renault
126478,Benzin,ZOE,Renault
126479,Benzin,ZOE,Renault
126581,Benzin,ZOE,Renault
126582,Benzin,ZOE,Renault
126584,Benzin,ZOE,Renault
126585,Benzin,ZOE,Renault
126586,Diesel,ZOE,Renault
126591,Benzin,ZOE,Renault
127145,Benzin,ZOE,Renault
127256,Diesel,ZOE,Renault
127257,Diesel,ZOE,Renault
127258,Diesel,ZOE,Renault
127259,Diesel,ZOE,Renault
127260,Diesel,ZOE,Renault
127462,Benzin,ZOE,Renault
127493,Benzin,ZOE,Renault
128087,Benzin,ZOE,Renault
129188,Benzin,ZOE,Renault
129190,Benzin,ZOE,Renault
129541,Benzin,ZOE,Renault
129547,Benzin,ZOE,Renault
129548,Benzin,ZOE,Renault
129549,Benzin,ZOE,Renault
129550,Benzin,ZOE,Renault
129551,Benzin,ZOE,Renault
129552,Benzin,ZOE,Renault
129553,Benzin,ZOE,Renault
129554,Benzin,ZOE,Renault
129555,Benzin,ZOE,Renault
129556,Benzin,ZOE,Renault
129558,Benzin,ZOE,Renault
129559,Benzin,ZOE,Renault
129560,Benzin,ZOE,Renault
129561,Benzin,ZOE,Renault
129562,Benzin,ZOE,Renault
129563,Benzin,ZOE,Renault
129564,Benzin,ZOE,Renault
129565,Benzin,ZOE,Renault
129566,Benzin,ZOE,Renault
129567,Benzin,ZOE,Renault
129568,Benzin,ZOE,Renault
129569,Benzin,ZOE,Renault
129570,Benzin,ZOE,Renault
129571,Benzin,ZOE,Renault
129572,Benzin,ZOE,Renault
129573,Benzin,ZOE,Renault
129574,Benzin,ZOE,Renault
129575,Benzin,ZOE,Renault
129576,Benzin,ZOE,Renault
129577,Benzin,ZOE,Renault
129578,Benzin,ZOE,Renault
129584,Benzin,ZOE,Renault
129585,Benzin,ZOE,Renault
129587,Benzin,ZOE,Renault
129588,Benzin,ZOE,Renault
129589,Benzin,ZOE,Renault
130219,Benzin,ZOE,Renault
113319,Benzin,e-up,VW
113321,Benzin,e-up,VW
113328,Benzin,e-up,VW
113332,Benzin,e-up,VW
113334,Benzin,e-up,VW
113337,Benzin,e-up,VW
113875,Benzin,e-up,VW
113889,Benzin,e-up,VW
113891,Benzin,e-up,VW
113892,Benzin,e-up,VW
113894,Benzin,e-up,VW
113915,Benzin,e-up,VW
113916,Benzin,e-up,VW
113917,Benzin,e-up,VW
113918,Benzin,e-up,VW
113919,Benzin,e-up,VW
113920,Benzin,e-up,VW
113921,Benzin,e-up,VW
113922,Benzin,e-up,VW
114173,Benzin,e-up,VW
114174,Benzin,e-up,VW
114176,Benzin,e-up,VW
114177,Benzin,e-up,VW
114178,Benzin,e-up,VW
114179,Benzin,e-up,VW
114181,Benzin,e-up,VW
114190,Benzin,e-up,VW
114192,Benzin,e-up,VW
114194,Benzin,e-up,VW
114197,Benzin,e-up,VW
114198,Benzin,e-up,VW
114202,Benzin,e-up,VW
114203,Benzin,e-up,VW
114205,Benzin,e-up,VW
114206,Benzin,e-up,VW
114207,Benzin,e-up,VW
114208,Benzin,e-up,VW
114212,Benzin,e-up,VW
114218,Benzin,e-up,VW
114219,Benzin,e-up,VW
114222,Benzin,e-up,VW
114228,Benzin,e-up,VW
114229,Benzin,e-up,VW
114231,Benzin,e-up,VW
114235,Benzin,e-up,VW
114237,Benzin,e-up,VW
114238,Benzin,e-up,VW
114239,Benzin,e-up,VW
114241,Benzin,e-up,VW
114243,Benzin,e-up,VW
114244,Benzin,e-up,VW
114245,Benzin,e-up,VW
114246,Benzin,e-up,VW
114247,Benzin,e-up,VW
114248,Benzin,e-up,VW
114250,Benzin,e-up,VW
114251,Benzin,e-up,VW
114252,Benzin,e-up,VW
114449,Benzin,e-up,VW
114450,Benzin,e-up,VW
114451,Benzin,e-up,VW
114452,Benzin,e-up,VW
114453,Benzin,e-up,VW
114456,Benzin,e-up,VW
114457,Benzin,e-up,VW
114461,Benzin,e-up,VW
114462,Benzin,e-up,VW
114464,Benzin,e-up,VW
114465,Benzin,e-up,VW
114467,Benzin,e-up,VW
114468,Benzin,e-up,VW
114470,Benzin,e-up,VW
114471,Benzin,e-up,VW
114472,Benzin,e-up,VW
114475,Benzin,e-up,VW
114477,Benzin,e-up,VW
114478,Benzin,e-up,VW
114479,Benzin,e-up,VW
114480,Benzin,e-up,VW
114481,Benzin,e-up,VW
114483,Benzin,e-up,VW
114484,Benzin,e-up,VW
114485,Benzin,e-up,VW
114487,Benzin,e-up,VW
114488,Benzin,e-up,VW
114489,Benzin,e-up,VW
114490,Benzin,e-up,VW
114492,Benzin,e-up,VW
114493,Benzin,e-up,VW
114494,Benzin,e-up,VW
114495,Benzin,e-up,VW
114496,Benzin,e-up,VW
114499,Benzin,e-up,VW
114500,Benzin,e-up,VW
114501,Benzin,e-up,VW
114502,Benzin,e-up,VW
114503,Benzin,e-up,VW
114505,Benzin,e-up,VW
114506,Benzin,e-up,VW
114507,Benzin,e-up,VW
114509,Benzin,e-up,VW
114511,Benzin,e-up,VW
114513,Benzin,e-up,VW
114514,Benzin,e-up,VW
114515,Benzin,e-up,VW
114516,Benzin,e-up,VW
114517,Benzin,e-up,VW
114519,Benzin,e-up,VW
114520,Benzin,e-up,VW
114522,Benzin,e-up,VW
114523,Benzin,e-up,VW
114524,Benzin,e-up,VW
114525,Benzin,e-up,VW
114526,Benzin,e-up,VW
114527,Benzin,e-up,VW
114529,Benzin,e-up,VW
114530,Benzin,e-up,VW
114531,Benzin,e-up,VW
114532,Benzin,e-up,VW
114533,Benzin,e-up,VW
114534,Benzin,e-up,VW
114537,Benzin,e-up,VW
114538,Benzin,e-up,VW
114539,Benzin,e-up,VW
114540,Benzin,e-up,VW
114541,Benzin,e-up,VW
114542,Benzin,e-up,VW
114544,Benzin,e-up,VW
114545,Benzin,e-up,VW
114548,Benzin,e-up,VW
115268,Benzin,e-up,VW
115269,Benzin,e-up,VW
115270,Benzin,e-up,VW
115271,Benzin,e-up,VW
115272,Benzin,e-up,VW
115273,Benzin,e-up,VW
115274,Benzin,e-up,VW
115276,Benzin,e-up,VW
115277,Benzin,e-up,VW
115278,Benzin,e-up,VW
115279,Benzin,e-up,VW
115280,Benzin,e-up,VW
115281,Benzin,e-up,VW
115282,Benzin,e-up,VW
115283,Benzin,e-up,VW
115284,Benzin,e-up,VW
115285,Benzin,e-up,VW
115286,Benzin,e-up,VW
115287,Benzin,e-up,VW
115288,Benzin,e-up,VW
115289,Benzin,e-up,VW
115290,Benzin,e-up,VW
115291,Benzin,e-up,VW
115292,Benzin,e-up,VW
115293,Benzin,e-up,VW
115294,Benzin,e-up,VW
115295,Benzin,e-up,VW
115296,Benzin,e-up,VW
115298,Benzin,e-up,VW
115299,Benzin,e-up,VW
115301,Benzin,e-up,VW
115302,Benzin,e-up,VW
115303,Benzin,e-up,VW
115304,Benzin,e-up,VW
115305,Benzin,e-up,VW
115306,Benzin,e-up,VW
115308,Benzin,e-up,VW
115309,Benzin,e-up,VW
115310,Benzin,e-up,VW
115311,Benzin,e-up,VW
115313,Benzin,e-up,VW
115314,Benzin,e-up,VW
115315,Benzin,e-up,VW
115316,Benzin,e-up,VW
115317,Benzin,e-up,VW
115318,Benzin,e-up,VW
115319,Benzin,e-up,VW
115320,Benzin,e-up,VW
115321,Benzin,e-up,VW
115322,Benzin,e-up,VW
115323,Benzin,e-up,VW
115324,Benzin,e-up,VW
115325,Benzin,e-up,VW
115326,Benzin,e-up,VW
115327,Benzin,e-up,VW
115328,Benzin,e-up,VW
115329,Benzin,e-up,VW
115330,Benzin,e-up,VW
115331,Benzin,e-up,VW
115332,Benzin,e-up,VW
115333,Benzin,e-up,VW
115334,Benzin,e-up,VW
115335,Benzin,e-up,VW
115336,Benzin,e-up,VW
115337,Benzin,e-up,VW
115338,Benzin,e-up,VW
115339,Benzin,e-up,VW
115340,Benzin,e-up,VW
115341,Benzin,e-up,VW
115342,Benzin,e-up,VW
115343,Benzin,e-up,VW
115344,Benzin,e-up,VW
115345,Benzin,e-up,VW
115346,Benzin,e-up,VW
115347,Benzin,e-up,VW
115348,Benzin,e-up,VW
115349,Benzin,e-up,VW
115350,Benzin,e-up,VW
115351,Benzin,e-up,VW
115352,Benzin,e-up,VW
115353,Benzin,e-up,VW
115354,Benzin,e-up,VW
115355,Benzin,e-up,VW
115356,Benzin,e-up,VW
115357,Benzin,e-up,VW
115358,Benzin,e-up,VW
115359,Benzin,e-up,VW
115360,Benzin,e-up,VW
115361,Benzin,e-up,VW
115362,Benzin,e-up,VW
115363,Benzin,e-up,VW
115364,Benzin,e-up,VW
115365,Benzin,e-up,VW
115907,Benzin,e-up,VW
116049,Benzin,e-up,VW
116050,Benzin,e-up,VW
116051,Benzin,e-up,VW
116052,Benzin,e-up,VW
116053,Benzin,e-up,VW
116054,Benzin,e-up,VW
116055,Benzin,e-up,VW
116056,Benzin,e-up,VW
116057,Benzin,e-up,VW
116058,Benzin,e-up,VW
116059,Benzin,e-up,VW
116060,Benzin,e-up,VW
116061,Benzin,e-up,VW
116062,Benzin,e-up,VW
116063,Benzin,e-up,VW
116064,Benzin,e-up,VW
116065,Benzin,e-up,VW
116066,Benzin,e-up,VW
116067,Benzin,e-up,VW
116068,Benzin,e-up,VW
116069,Benzin,e-up,VW
116070,Benzin,e-up,VW
116073,Benzin,e-up,VW
116074,Benzin,e-up,VW
116075,Benzin,e-up,VW
116076,Benzin,e-up,VW
116077,Benzin,e-up,VW
116078,Benzin,e-up,VW
116079,Benzin,e-up,VW
116080,Benzin,e-up,VW
116081,Benzin,e-up,VW
116082,Benzin,e-up,VW
116083,Benzin,e-up,VW
116084,Benzin,e-up,VW
116085,Benzin,e-up,VW
116086,Benzin,e-up,VW
116087,Benzin,e-up,VW
116088,Benzin,e-up,VW
116274,Benzin,e-up,VW
116275,Benzin,e-up,VW
116276,Benzin,e-up,VW
116277,Benzin,e-up,VW
116278,Benzin,e-up,VW
116279,Benzin,e-up,VW
116280,Benzin,e-up,VW
116281,Benzin,e-up,VW
116282,Benzin,e-up,VW
116283,Benzin,e-up,VW
116284,Benzin,e-up,VW
116285,Benzin,e-up,VW
116286,Benzin,e-up,VW
116287,Benzin,e-up,VW
116288,Benzin,e-up,VW
116289,Benzin,e-up,VW
116290,Benzin,e-up,VW
116291,Benzin,e-up,VW
116292,Benzin,e-up,VW
116293,Benzin,e-up,VW
116294,Benzin,e-up,VW
116295,Benzin,e-up,VW
116296,Benzin,e-up,VW
116297,Benzin,e-up,VW
116298,Benzin,e-up,VW
116299,Benzin,e-up,VW
116300,Benzin,e-up,VW
116301,Benzin,e-up,VW
116302,Benzin,e-up,VW
116303,Benzin,e-up,VW
116304,Benzin,e-up,VW
116305,Benzin,e-up,VW
116306,Benzin,e-up,VW
116307,Benzin,e-up,VW
116308,Benzin,e-up,VW
116309,Benzin,e-up,VW
116310,Benzin,e-up,VW
116311,Benzin,e-up,VW
116312,Benzin,e-up,VW
116313,Benzin,e-up,VW
116314,Benzin,e-up,VW
116315,Benzin,e-up,VW
116316,Benzin,e-up,VW
116317,Benzin,e-up,VW
116318,Benzin,e-up,VW
116319,Benzin,e-up,VW
116320,Benzin,e-up,VW
116321,Benzin,e-up,VW
116322,Benzin,e-up,VW
116323,Benzin,e-up,VW
116324,Benzin,e-up,VW
116325,Benzin,e-up,VW
116326,Benzin,e-up,VW
116327,Benzin,e-up,VW
116328,Benzin,e-up,VW
116664,Benzin,e-up,VW
116665,Benzin,e-up,VW
116666,Benzin,e-up,VW
116667,Benzin,e-up,VW
116668,Benzin,e-up,VW
116669,Benzin,e-up,VW
116670,Benzin,e-up,VW
116671,Benzin,e-up,VW
116672,Benzin,e-up,VW
116673,Benzin,e-up,VW
116674,Benzin,e-up,VW
116675,Benzin,e-up,VW
116676,Benzin,e-up,VW
116677,Benzin,e-up,VW
116678,Benzin,e-up,VW
116679,Benzin,e-up,VW
116680,Benzin,e-up,VW
116681,Benzin,e-up,VW
116682,Benzin,e-up,VW
116683,Benzin,e-up,VW
116684,Benzin,e-up,VW
116685,Benzin,e-up,VW
116686,Benzin,e-up,VW
116687,Benzin,e-up,VW
116688,Benzin,e-up,VW
116689,Benzin,e-up,VW
116690,Benzin,e-up,VW
116691,Benzin,e-up,VW
116692,Benzin,e-up,VW
116693,Benzin,e-up,VW
116702,Sonstige,e-up,VW
116703,Sonstige,e-up,VW
116704,Sonstige,e-up,VW
116705,Sonstige,e-up,VW
117032,Benzin,e-up,VW
117033,Benzin,e-up,VW
117034,Benzin,e-up,VW
119427,Benzin,e-up,VW
119428,Benzin,e-up,VW
119429,Benzin,e-up,VW
119430,Benzin,e-up,VW
119431,Benzin,e-up,VW
119432,Benzin,e-up,VW
119433,Benzin,e-up,VW
119434,Benzin,e-up,VW
119435,Benzin,e-up,VW
119436,Benzin,e-up,VW
119437,Benzin,e-up,VW
119438,Benzin,e-up,VW
119439,Benzin,e-up,VW
119440,Benzin,e-up,VW
119441,Benzin,e-up,VW
119442,Benzin,e-up,VW
119443,Benzin,e-up,VW
119444,Benzin,e-up,VW
119445,Benzin,e-up,VW
119446,Benzin,e-up,VW
119447,Benzin,e-up,VW
119448,Benzin,e-up,VW
119449,Benzin,e-up,VW
119450,Benzin,e-up,VW
119451,Benzin,e-up,VW
119452,Benzin,e-up,VW
119453,Benzin,e-up,VW
119454,Benzin,e-up,VW
119455,Benzin,e-up,VW
119456,Benzin,e-up,VW
119457,Benzin,e-up,VW
119458,Benzin,e-up,VW
119459,Benzin,e-up,VW
119460,Benzin,e-up,VW
119461,Benzin,e-up,VW
119462,Benzin,e-up,VW
119463,Benzin,e-up,VW
119464,Benzin,e-up,VW
119465,Benzin,e-up,VW
119466,Benzin,e-up,VW
119467,Benzin,e-up,VW
119468,Benzin,e-up,VW
119469,Benzin,e-up,VW
119470,Benzin,e-up,VW
119471,Benzin,e-up,VW
119472,Benzin,e-up,VW
119473,Benzin,e-up,VW
119474,Benzin,e-up,VW
119475,Benzin,e-up,VW
119476,Benzin,e-up,VW
119477,Benzin,e-up,VW
119478,Benzin,e-up,VW
119479,Benzin,e-up,VW
119480,Benzin,e-up,VW
119481,Benzin,e-up,VW
119482,Benzin,e-up,VW
119483,Benzin,e-up,VW
119484,Benzin,e-up,VW
119485,Benzin,e-up,VW
119486,Benzin,e-up,VW
119487,Benzin,e-up,VW
119488,Benzin,e-up,VW
119489,Benzin,e-up,VW
119490,Benzin,e-up,VW
119491,Benzin,e-up,VW
119492,Benzin,e-up,VW
119493,Benzin,e-up,VW
119494,Benzin,e-up,VW
119495,Benzin,e-up,VW
119496,Benzin,e-up,VW
119497,Benzin,e-up,VW
119498,Benzin,e-up,VW
119499,Benzin,e-up,VW
119500,Benzin,e-up,VW
119501,Benzin,e-up,VW
119502,Benzin,e-up,VW
119503,Benzin,e-up,VW
119504,Benzin,e-up,VW
119505,Benzin,e-up,VW
119506,Benzin,e-up,VW
119507,Benzin,e-up,VW
119508,Benzin,e-up,VW
119509,Benzin,e-up,VW
119510,Benzin,e-up,VW
119511,Benzin,e-up,VW
119512,Benzin,e-up,VW
119513,Benzin,e-up,VW
119514,Benzin,e-up,VW
119515,Benzin,e-up,VW
119516,Benzin,e-up,VW
119517,Benzin,e-up,VW
119518,Benzin,e-up,VW
119519,Benzin,e-up,VW
119520,Benzin,e-up,VW
119521,Benzin,e-up,VW
119522,Benzin,e-up,VW
119523,Benzin,e-up,VW
119524,Benzin,e-up,VW
119525,Benzin,e-up,VW
119526,Benzin,e-up,VW
119527,Benzin,e-up,VW
119528,Benzin,e-up,VW
119529,Benzin,e-up,VW
119530,Benzin,e-up,VW
119531,Benzin,e-up,VW
119532,Benzin,e-up,VW
119533,Benzin,e-up,VW
119534,Benzin,e-up,VW
119535,Benzin,e-up,VW
119536,Benzin,e-up,VW
122802,Benzin,e-up,VW
122828,Benzin,e-up,VW
122930,Benzin,e-up,VW
122931,Benzin,e-up,VW
122932,Benzin,e-up,VW
122933,Benzin,e-up,VW
122934,Benzin,e-up,VW
122935,Benzin,e-up,VW
122936,Benzin,e-up,VW
122937,Benzin,e-up,VW
122938,Benzin,e-up,VW
122939,Benzin,e-up,VW
122940,Benzin,e-up,VW
122941,Benzin,e-up,VW
122942,Benzin,e-up,VW
122943,Benzin,e-up,VW
122944,Benzin,e-up,VW
122945,Benzin,e-up,VW
122946,Benzin,e-up,VW
122947,Benzin,e-up,VW
122948,Benzin,e-up,VW
122949,Benzin,e-up,VW
122950,Benzin,e-up,VW
122951,Benzin,e-up,VW
122953,Benzin,e-up,VW
122955,Benzin,e-up,VW
122957,Benzin,e-up,VW
122958,Benzin,e-up,VW
122960,Benzin,e-up,VW
122961,Benzin,e-up,VW
122962,Benzin,e-up,VW
122963,Benzin,e-up,VW
122964,Benzin,e-up,VW
122965,Benzin,e-up,VW
122966,Benzin,e-up,VW
122967,Benzin,e-up,VW
122968,Benzin,e-up,VW
122969,Benzin,e-up,VW
122970,Benzin,e-up,VW
122971,Benzin,e-up,VW
122972,Benzin,e-up,VW
122973,Benzin,e-up,VW
122974,Benzin,e-up,VW
122975,Benzin,e-up,VW
122976,Benzin,e-up,VW
122977,Benzin,e-up,VW
122978,Benzin,e-up,VW
122979,Benzin,e-up,VW
122980,Benzin,e-up,VW
122981,Benzin,e-up,VW
122982,Benzin,e-up,VW
122983,Benzin,e-up,VW
122984,Benzin,e-up,VW
122985,Benzin,e-up,VW
122986,Benzin,e-up,VW
122987,Benzin,e-up,VW
122988,Benzin,e-up,VW
122989,Benzin,e-up,VW
122990,Benzin,e-up,VW
122991,Benzin,e-up,VW
122992,Benzin,e-up,VW
122993,Benzin,e-up,VW
122994,Benzin,e-up,VW
122995,Benzin,e-up,VW
122996,Benzin,e-up,VW
122997,Benzin,e-up,VW
122998,Benzin,e-up,VW
122999,Benzin,e-up,VW
123346,Benzin,e-up,VW
123347,Benzin,e-up,VW
123957,Sonstige,e-up,VW
123997,Sonstige,e-up,VW
123998,Sonstige,e-up,VW
124005,Sonstige,e-up,VW
124013,Sonstige,e-up,VW
124021,Sonstige,e-up,VW
124027,Sonstige,e-up,VW
124030,Sonstige,e-up,VW
124035,Sonstige,e-up,VW
124044,Sonstige,e-up,VW
125776,Benzin,e-up,VW
125787,Benzin,e-up,VW
125790,Benzin,e-up,VW
125791,Benzin,e-up,VW
125792,Benzin,e-up,VW
125795,Benzin,e-up,VW
125798,Benzin,e-up,VW
125804,Benzin,e-up,VW
125807,Benzin,e-up,VW
125810,Benzin,e-up,VW
125815,Benzin,e-up,VW
125816,Benzin,e-up,VW
125819,Benzin,e-up,VW
125822,Benzin,e-up,VW
125828,Benzin,e-up,VW
125831,Benzin,e-up,VW
125832,Benzin,e-up,VW
125837,Benzin,e-up,VW
125840,Benzin,e-up,VW
125841,Benzin,e-up,VW
125844,Benzin,e-up,VW
125846,Benzin,e-up,VW
125847,Benzin,e-up,VW
125848,Benzin,e-up,VW
125851,Benzin,e-up,VW
125854,Benzin,e-up,VW
125858,Benzin,e-up,VW
125863,Benzin,e-up,VW
125866,Benzin,e-up,VW
125868,Benzin,e-up,VW
125869,Benzin,e-up,VW
125872,Benzin,e-up,VW
125882,Benzin,e-up,VW
125888,Benzin,e-up,VW
125889,Benzin,e-up,VW
125890,Benzin,e-up,VW
125895,Benzin,e-up,VW
125897,Benzin,e-up,VW
125898,Benzin,e-up,VW
125899,Benzin,e-up,VW
125900,Benzin,e-up,VW
125901,Benzin,e-up,VW
125902,Benzin,e-up,VW
125973,Sonstige,e-up,VW
126844,,e-up,VW
127146,Benzin,e-up,VW
127147,Benzin,e-up,VW
127148,Benzin,e-up,VW
127149,Benzin,e-up,VW
127150,Benzin,e-up,VW
127151,Benzin,e-up,VW
127152,Benzin,e-up,VW
127153,Benzin,e-up,VW
127154,Benzin,e-up,VW
127155,Benzin,e-up,VW
127156,Benzin,e-up,VW
127157,Benzin,e-up,VW
127158,Benzin,e-up,VW
127159,Benzin,e-up,VW
127160,Benzin,e-up,VW
127161,Benzin,e-up,VW
127162,Benzin,e-up,VW
127163,Benzin,e-up,VW
127164,Benzin,e-up,VW
127166,Benzin,e-up,VW
127168,Benzin,e-up,VW
127169,Benzin,e-up,VW
127171,Benzin,e-up,VW
127172,Benzin,e-up,VW
127173,Benzin,e-up,VW
127175,Benzin,e-up,VW
127177,Benzin,e-up,VW
127178,Benzin,e-up,VW
127179,Benzin,e-up,VW
127180,Benzin,e-up,VW
127181,Benzin,e-up,VW
